Anid;Al;Alternate ID;As;Ba;Ca;Ce;Co;Context;Country;Cr;Cs;Dy;Eu;Exterior Decoration;Fe;Hf;Interior Decoration;Investigator;K;La;Latitude (copie);Latitude;Longitude (copie);Longitude;Lu;Material;Mn;Na;Nd;Ni;Nombre d'enregistrements;Period category;Period (groupe) null or not;Period;Rb;Sb;Sc;Site Name;Sm;Source/Excavator/Museum;Sr;State/Province;Ta;Tb;Th;Ti;U;V;Vessel Form;Ware;Yb;Zn;Zr
KJV0973;92623,1;ID = 39-SL-II-96-1-B.3;15,7763;535,4;24705,2;55,8834;15,4452;;Peru;25,1301;8,6814;3,7293;1,0268;;41631,9;4,9006;;Vaughn, Kevin;19765,9;26,463;;;;;0,3842;pottery;1239,37;18235,9;27,9122;48,43;1;Autre;Null, ?, n/a;;109,31;1,4846;14,8318;Santa Luisa;5,1664;;363,85;Ica Department;0,6854;0,5975;16,029;3872,7;3,4558;113,41;;;2,3343;94,7;140,33
KJV0910;90709,8;ID = II-49-01-C;15,8884;499,3;11109,1;57,6073;10,0755;;Peru;24,7211;7,3794;4,0441;1,0425;;36518,2;6,2;;Vaughn, Kevin;28370,3;35,34;;;;;0,3619;pottery;668,63;14782,4;26,7378;0;1;Autre;Null, ?, n/a;;119,03;1,9527;12,1015;Uchuchuma;5,2517;;195,48;Ica Department;0,9366;0,6003;16,8109;3470,8;3,1502;92,51;;;2,3607;76,44;157,96
KJV0912;93368,5;ID = II-12-01-B;17,5396;962,8;13490,3;61,5591;9,186;;Peru;23,3499;7,4118;3,8843;1,036;;34728,1;5,9389;;Vaughn, Kevin;24441,9;35,6372;;;;;0,3966;pottery;595,94;13157,7;28,8511;0;1;Autre;Null, ?, n/a;;115,78;1,8953;11,8886;Uchuchuma;5,6121;;175,19;Ica Department;0,9734;0,6439;17,9498;3504,4;2,6703;94,29;;;2,5449;73,94;144,99
KJV0913;74655,9;ID = II-49-01-C;4,7091;518,1;16749,6;51,7185;13,0738;;Peru;26,2957;4,6469;3,5654;0,972;;35769,8;6,6825;;Vaughn, Kevin;24962,2;25,0763;;;;;0,3464;pottery;428,4;15537,4;22,5533;0;1;Autre;Null, ?, n/a;;67,03;1,0574;13,0813;Uchuchuma;4,8157;;306,72;Ica Department;0,6676;0,6537;11,0613;3907,8;2,7543;123,21;;;2,257;60,02;150,91
KJV0914;93376,5;ID = II-49-01-C;4,8635;673;14733,8;43,1791;6,3946;;Peru;19,9409;5,2934;3,8555;0,798;;20025,2;4,6025;;Vaughn, Kevin;24745;22,3004;;;;;0,3733;pottery;465,45;18713,1;18,2575;0;1;Autre;Null, ?, n/a;;95,39;1,1774;12,6683;Uchuchuma;4,0535;;239,74;Ica Department;0,8109;0,4497;15,2106;3220,5;3,6742;91,52;;;2,132;56,53;125,32
KJV0911;88796;ID = II-12-01-A;8,4538;788,7;20436;43,7085;12,1496;;Peru;16,9937;5,6575;2,7715;0,9321;;38381;4,3616;;Vaughn, Kevin;25209,7;23,0455;;;;;0,2889;pottery;870,97;17609,8;23,2234;17,89;1;Autre;Null, ?, n/a;;90,5;1,6319;13,3826;Uchuchuma;4,2981;;303,25;Ica Department;0,5783;0,4644;13,5439;3336,3;2,2161;103,34;;;1,8995;87,76;113,41
KJV0915;89527,8;ID = III-6-01-A;7,9019;794,5;18792;49,1898;12,7835;;Peru;17,4833;5,4688;2,4052;0,8224;;33903;5,1757;;Vaughn, Kevin;24507,6;23,3482;;;;;0,271;pottery;1189,24;16148,3;17,7294;0;1;Autre;Null, ?, n/a;;96,62;2,1838;11,6499;Upanca;3,9152;;274,09;Ica Department;0,5865;0,4337;14,3663;3434,2;2,46;86,81;;;1,7546;91,3;125
KJV0916;93575;ID = III-6-01-B;7,0958;665,2;24577,7;45,2549;12,5306;;Peru;17,6109;5,5855;2,9611;0,9327;;38961,1;4,652;;Vaughn, Kevin;24166,7;23,4007;;;;;0,2986;pottery;1105,65;16764,9;21,2958;0;1;Autre;Null, ?, n/a;;86,75;1,9164;13,6472;Upanca;4,3804;;334,01;Ica Department;0,5325;0,489;13,2468;4670,7;2,4253;128,78;;;1,9668;86,7;89,46
KJV0917;94818,6;ID = II-33-01-B;13,7706;889,1;14202,8;71,7547;14,0577;;Peru;24,6162;10,3619;4,157;1,0803;;37728,8;6,7999;;Vaughn, Kevin;26391,6;34,4406;;;;;0,4259;pottery;878,19;14386,6;28,8488;0;1;Autre;Null, ?, n/a;;126,4;1,4791;12,6603;Upanca;6,0973;;253,8;Ica Department;0,8688;0,6343;32,7002;4383,1;4,7401;109,96;;;2,5437;69,72;153,94
KJV0918;92687,3;ID = II-33-01-A;18,0298;698,9;19258;49,8336;9,2175;;Peru;11,3396;15,1013;2,9909;0,733;;32620,9;5,657;;Vaughn, Kevin;28850,6;25,3293;;;;;0,3008;pottery;591,69;11634;17,8496;0;1;Autre;Null, ?, n/a;;106,71;0,6666;10,7089;Upanca;3,7348;;628,48;Ica Department;0,8442;0,3749;15,3737;3491,3;3,104;78,55;;;1,8536;68,36;143,76
KJV0919;89200;ID = II-34-01-A;5,9575;479;25839,4;45,7027;17,2359;;Peru;28,1155;6,1231;4,6468;1,0989;;53668,9;5,5141;;Vaughn, Kevin;21187,8;21,699;;;;;0,3593;pottery;1004,06;18234,5;22,9381;0;1;Autre;Null, ?, n/a;;93,8;1,3526;21,0632;Upanca;5,3727;;349,7;Ica Department;0,559;0,6205;12,5482;5125,7;2,1925;171,06;;;2,4599;76,3;130,09
KJV0920;82289,4;ID = II-34-01-A;7,7383;622,3;18532,9;52,9426;11,9191;;Peru;18,0087;5,5525;2,9281;0,8814;;37048;6,0557;;Vaughn, Kevin;25442,6;26,2067;;;;;0,2748;pottery;921,9;17708,5;22,7124;0;1;Autre;Null, ?, n/a;;101,07;1,1917;12,4592;Upanca;4,6485;;323,24;Ica Department;0,6129;0,4561;16,4543;3841,6;2,4481;110,82;;;1,9138;105,54;140,32
KJV0921;80247,2;ID = II-33-01-B;5,712;598,5;18898,1;44,5556;10,7364;;Peru;22,5968;5,2396;3,3578;0,865;;35367,5;4,634;;Vaughn, Kevin;22419,9;22,0056;;;;;0,3393;pottery;511,75;18505,4;19,212;0;1;Autre;Null, ?, n/a;;90,82;1,0597;12,5187;Upanca;4,2582;;239,17;Ica Department;0,6688;0,4798;15,7218;3163,1;3,3069;113,21;;;1,9648;57,03;101,51
KJV0922;86258,4;ID = III-6-02-B;9,3101;560,8;21497,4;51,9705;16,251;;Peru;32,9822;6,1878;3,7112;0,9797;;44589,4;5,5822;;Vaughn, Kevin;23687,4;25,3776;;;;;0,3532;pottery;824,64;16791,2;23,1827;0;1;Autre;Null, ?, n/a;;82,9;1,449;16,4889;Upanca;4,8948;;293,53;Ica Department;0,683;0,5033;15,6829;3842,7;3,5807;115,52;;;2,3028;77,53;106,22
KJV0760;96742,7;ID =;10,2731;800,08;13045,7;80,1743;12,65;;Peru;26,5223;12,3131;4,5459;1,2866;;40614,3;8,3699;;Vaughn, Kevin;25602,09;46,284;;;;;0,4334;pottery;617,344;13374,62;44,2006;0;1;Autre;Null, ?, n/a;?;135,9906;1,5797;13,1578;89/44, TB 3;6,7137;;247,88;Ica Department;0,9574;0,8749;19,7828;4129,2754;4,1972;108,9724;;;2,9348;63,5947;189,1296
KJV0708;81896,7;ID =;7,9562;558,41;19055,8;52,1904;14,3626;;Peru;25,9983;6,2509;3,6532;0,9877;;42378,5;5,3383;;Vaughn, Kevin;21492,61;25,1087;-14,8215;-14.8215;-74,9358;-74.9358;0,3066;pottery;717,048;16627,52;22,2262;0;1;Autre;Null, ?, n/a;?;95,7271;1,3191;13,6016;Aja;4,6108;;329,38;Ica Department;0,7037;0,8075;13,1551;2829,79;2,699;119,6318;;;2,054;70,3881;136,6484
KJV0729;91672,8;ID =;13,1401;632,92;21106,3;44,474;16,7953;;Peru;27,8234;5,7305;2,7326;0,8477;;42100;4,231;;Vaughn, Kevin;18003,73;21,5197;-14,8215;-14.8215;-74,9358;-74.9358;0,3121;pottery;923,17;16442,56;20,4972;0;1;Autre;Null, ?, n/a;?;76,3911;1,4774;17,5019;Aja;3,8808;;241,7;Ica Department;0,6358;0,5553;11,0657;2821,748;2,4637;138,1822;;;2,0225;51,045;119,632
KJV0713;102677,9;ID =;11,2776;529,8;15597,8;38,6485;15,5558;;Peru;8,709;9,1031;3,3513;1,2592;;49878,5;4,4948;;Vaughn, Kevin;25899,27;23,9808;-14,8215;-14.8215;-74,9358;-74.9358;0,2996;pottery;1072,215;11385,5;22,952;0;1;Autre;Autre;EIP;96,2415;0,504;13,532;Aja;4,8498;;300,29;Ica Department;0,5761;0,6004;9,13;4037,8511;2,2688;132,8304;;;2,2718;64,7332;119,9895
KJV0716;89358,3;ID = 89/46-58;9,9022;565,15;19781;64,5802;11,7573;;Peru;22,0925;9,8738;3,9886;1,122;;36578,4;5,0515;;Vaughn, Kevin;29395,62;30,8291;-14,8215;-14.8215;-74,9358;-74.9358;0,4311;pottery;774,331;16653,76;26,9106;0;1;Autre;Autre;EIP;120,4507;1,6947;14,1255;Aja;5,8481;;225,37;Ica Department;0,7019;0,8361;15,7619;3113,9563;3,6911;87,2946;;;2,6621;64,9475;115,5764
KJV0717;95832,3;ID = 89/46-65;10,1958;542,97;17175,9;60,62;13,8869;;Peru;30,5603;8,149;3,7809;1,115;;44990,6;5,5602;;Vaughn, Kevin;23192,05;29,3355;-14,8215;-14.8215;-74,9358;-74.9358;0,3904;pottery;778,028;16595,68;25,4553;0;1;Autre;Autre;EIP;109,3155;1,3701;15,6312;Aja;5,5829;;296,22;Ica Department;0,7473;0,7159;14,5709;3411,8892;3,2937;108,9638;;;2,6581;77,7964;125,0357
KJV0599;90331;;5,5362;539,64;13579,1;49,5489;8,0219;;Peru;21,5679;5,4685;3,4944;0,8884;;22292,6;5,5644;;Vaughn, Kevin;26133,48;24,1984;;;;;0,3611;pottery;497,065;17974,42;22,6465;0;1;early;Autre;Early Horizon;101,4757;1,082;12,7974;TB-1, Marcaya;4,5101;;247,83;Ica Department;0,6784;0,4109;15,3753;3267,1357;5,2669;105,3283;;;2,2302;60,7289;145,4461
KJV0869;79963,8;ID = 14C-15C-7;12,4276;454,34;22299,4;55,2276;12,4435;;Peru;23,7743;6,3897;2,8826;0,974;;37503,1;5,6062;;Vaughn, Kevin;22739,99;27,8388;-14,8953;-14.8953;-74,9175;-74.9175;0,3662;pottery;711,551;18928,01;22,7052;0;1;early;Autre;Early Late ?;90,4075;1,3305;14,1204;P. Alto, Taruga 5;4,7161;;388,01;Ica Department;0,6635;0,5722;13,577;2652,7139;3,6545;90,9354;;;2,2516;72,1633;125,7078
KJV0751;92031,5;ID =;8,4877;451,03;23442,4;51,4598;18,2864;;Peru;31,6772;6,7285;3,8256;1,1447;;56276,6;6,7146;;Vaughn, Kevin;24400,59;24,611;;;;;0,3898;pottery;1081,502;16590,33;25,1707;0;1;early;Autre;Early Nasca;96,4237;1,3759;20,8606;86/14, TB 2;5,8216;;295,71;Ica Department;0,5631;0,7209;14,1842;5428,7266;2,7766;200,5615;;;2,557;88,9317;168,6165
KJV0761;89319,2;ID = 89/44-67;12,4225;637,88;21086,8;48,0335;11,7567;;Peru;19,7682;3,8846;3,0504;1,0498;;40195,1;4,2289;;Vaughn, Kevin;23357,59;26,2872;;;;;0,2676;pottery;708,175;14185,25;28,7021;0;1;early;Autre;Early Nasca;81,0387;2,1647;11,6994;89/44, TB 3;4,5979;;325,03;Ica Department;0,5436;0,5444;11,2295;3365,2742;2,0473;93,8669;;;1,8426;63,3495;114,3261
KJV0807;88477,6;ID =;4,3358;448,42;17245,7;20,3074;2,9755;;Peru;6,6074;2,0381;3,3472;0,3965;;16925,6;2,1018;;Vaughn, Kevin;20412,1;9,5698;;;;;0,1554;pottery;344,661;24419,19;9,2114;0;1;early;Autre;Early Nasca;32,8108;0,7531;5,668;Trancas;1,9073;;98,12;Ica Department;0,2446;0,2443;4,9248;2471,2473;1,2767;130,4177;;;1,1255;19,429;54,6025
KJV0821;85092,2;ID = 96/251-37;8,994;532,21;21975,5;44,2724;11,1277;;Peru;23,1184;8,3584;3,1767;0,9064;;38748,9;4,6897;;Vaughn, Kevin;20261,86;22,2984;;;;;0,3281;pottery;705,26;19286,02;17,6597;0;1;early;Autre;Early Nasca;117,4252;1,4327;12,9733;Trancas;4,4081;;369,67;Ica Department;0,6303;0,5187;13,1492;2742,9155;3,148;90,4234;;;2,1237;93,1903;102,726
KJV0824;82511,8;ID =;11,0673;541,82;27373;53,2764;15,3574;;Peru;31,4227;9,0594;3,5666;1,0133;;42927,4;4,8672;;Vaughn, Kevin;18369,59;25,4533;;;;;0,3667;pottery;830,536;17618,66;25,7248;0;1;early;Autre;Early Nasca;108,4778;1,4941;15,0493;Trancas;5,0752;;409,07;Ica Department;0,6399;0,5386;13,756;3285,9915;3,3553;128,9755;;;2,3621;86,104;143,7411
KJV0786;90784,4;ID =;17,874;602,35;21636,3;58,0304;13,6616;;Peru;26,4232;8,4494;3,4238;1,0571;;40669,9;5,6166;;Vaughn, Kevin;20355,23;28,5729;-14,8953;-14.8953;-74,9175;-74.9175;0,3913;pottery;840,908;22549,18;27,4125;0;1;early;Autre;Early Nasca;107,6191;1,5655;15,6212;Taruga;5,0719;;356,78;Ica Department;0,7191;0,6975;13,6504;3923,0786;4,2618;129,9805;;;2,5544;93,3294;152,3826
KJV0800;79092,8;ID =;8,2425;387,95;16716,8;59,1804;15,2336;;Peru;23,5548;6,8049;3,5277;0,9947;;48665,7;4,719;;Vaughn, Kevin;20287,19;27,4204;-14,8953;-14.8953;-74,9175;-74.9175;0,3696;pottery;690,339;15634;22,935;0;1;early;Autre;Early Nasca;91,8163;1,3562;14,4412;Taruga;4,861;;225,18;Ica Department;0,7184;0,6554;13,8312;2529,8083;3,7407;111,6513;;;2,792;72,4757;117,8871
KJV0801;80222,6;ID =;9,2702;513,62;20468;60,6198;9,7004;;Peru;22,5651;5,7584;4,2194;1,1052;;33626,9;5,3856;;Vaughn, Kevin;17805,14;27,1476;-14,8953;-14.8953;-74,9175;-74.9175;0,4207;pottery;514,737;15808,82;24,828;0;1;early;Autre;Early Nasca;85,0829;1,5226;13,9493;Taruga;5,5688;;319,16;Ica Department;0,7506;0,8128;14,869;3569,9246;3,1833;145,1534;;;2,8829;62,9205;123,7644
KJV0804;82059,3;ID = 96/237-8;11,8361;581,33;19495,7;55,5729;15,2368;;Peru;34,4922;13,7315;2,9261;1,1051;;42965,3;5,8226;;Vaughn, Kevin;25294,83;27,0014;-14,8953;-14.8953;-74,9175;-74.9175;0,3513;pottery;1245,872;17713,95;24,3654;50,2401;1;early;Autre;Early Nasca;113,4943;2,4284;15,2077;Taruga;5,1151;;288,4;Ica Department;0,7664;0,872;12,1198;2669,4431;3,0085;113,9288;;;2,3746;97,0462;134,3374
KJV0724;77101,4;ID =;5,8099;514,84;18361,3;44,0171;10,4428;;Peru;20,4593;4,9472;3,2813;0,8623;;35475,6;4,1061;;Vaughn, Kevin;24558,96;21,0591;-14,8215;-14.8215;-74,9358;-74.9358;0,3212;pottery;554,963;18276,35;19,4265;0;1;early;Autre;Early Nasca;91,549;1,1433;11,5083;Aja;4,0983;;252,94;Ica Department;0,6342;0,5417;10,8471;3388,0911;2,6673;89,2534;;;1,983;44,1949;91,3489
KJV0500;101672,9;;12,0161;579,81;14787,7;75,8119;12,6625;;Peru;28,122;10,6449;4,8773;1,38;;40917,1;7,7253;;Vaughn, Kevin;28195,93;43,7382;;;;;0,4632;pottery;605,338;11118,32;39,4293;0;1;early;Autre;Early Nasca (A.D. 200 - 400);121,6286;1,5504;13,5819;TB-1, Marcaya;7,5638;;208,87;Ica Department;0,967;0,8724;20,0128;3734,2017;3,7331;124,7046;;;3,4729;71,0255;210,4051
KJV0501;90237,9;;8,1629;444,01;26501,6;48,3713;19,2007;;Peru;29,7047;6,7455;4,0117;1,1012;;58490,9;6,3215;;Vaughn, Kevin;23206,64;23,4169;;;;;0,356;pottery;957,96;15742,93;23,2113;0;1;early;Autre;Early Nasca (A.D. 200 - 400);94,8767;1,3656;23,1623;TB-1, Marcaya;5,7546;;231,47;Ica Department;0,5172;0,741;14,0492;5843,1387;2,731;238,2292;;;2,3353;69,7646;149,0588
KJV0502;88972,6;;6,7297;505,94;26542;48,3533;18,3856;;Peru;27,9436;6,0099;4,4092;1,0603;;54657,9;6,5664;;Vaughn, Kevin;25540,11;22,7614;;;;;0,3815;pottery;1044,537;18225,03;22,1111;0;1;early;Autre;Early Nasca (A.D. 200 - 400);89,8728;1,3487;20,566;TB-1, Marcaya;5,667;;932,16;Ica Department;0,5077;0,6849;12,1925;5269,9473;2,4558;191,5506;;;2,7163;61,9091;147,3347
KJV0503;85944,6;;7,9357;496,03;27061,8;51,4848;19,6507;;Peru;29,8511;6,188;4,1619;1,133;;57910,9;6,1804;;Vaughn, Kevin;19593,69;23,1817;;;;;0,3503;pottery;994,05;18516,65;23,4884;0;1;early;Autre;Early Nasca (A.D. 200 - 400);93,0547;1,497;22,2268;TB-1, Marcaya;5,3893;;328,37;Ica Department;0,5269;0,688;13,3715;5273,6523;2,7707;218,3372;;;2,6828;66,6503;131,531
KJV0504;106861,2;;19,1202;686,65;16962;65,9224;16,0639;;Peru;15,0951;9,8744;6,3961;1,6439;;53210,9;8,1775;;Vaughn, Kevin;30013,18;39,4766;;;;;0,5223;pottery;770,433;10952,7;37,6445;0;1;early;Autre;Early Nasca (A.D. 200 - 400);114,2927;2,3039;20,2642;TB-1, Marcaya;8,4789;;206,52;Ica Department;0,7181;1,1259;24,975;5785,3208;4,7131;176,0839;;;3,1755;74,8846;203,577
KJV0505;90492,6;;8,7768;584,15;25734,2;46,0844;19,0654;;Peru;28,5805;6,7737;3,2663;1,0325;;56751,1;5,9762;;Vaughn, Kevin;18630,87;20,8844;;;;;0,3373;pottery;1111,404;17942,32;19,2234;0;1;early;Autre;Early Nasca (A.D. 200 - 400);95,5901;1,5465;22,0724;TB-1, Marcaya;4,7411;;279,1;Ica Department;0,472;0,6856;13,4004;6013,4678;2,2774;206,0195;;;2,0431;63,755;147,037
KJV0506;89166;;11,9718;717,23;19925;60,1631;12,4029;;Peru;18,8882;6,6411;3,5709;1,1205;;36699,6;5,1211;;Vaughn, Kevin;26961,54;31,9572;;;;;0,3558;pottery;777,364;16083,67;26,9961;0;1;early;Autre;Early Nasca (A.D. 200 - 400);117,2427;3,0643;13,5674;TB-1, Marcaya;5,4707;;267,29;Ica Department;0,5109;0,7044;20,992;3777,4751;2,0689;113,0964;;;2,2189;61,4784;124,5998
KJV0507;77888,3;;8,3488;468,74;20212,9;45,5484;10,2669;;Peru;21,6522;5,2411;2,8728;0,8687;;37865,1;4,8306;;Vaughn, Kevin;23159,87;23,4572;;;;;0,3062;pottery;495,037;17209,58;17,5963;0;1;early;Autre;Early Nasca (A.D. 200 - 400);87,7665;1,261;11,5303;TB-1, Marcaya;4,0789;;224,17;Ica Department;0,6506;0,5295;12,2912;3339,5877;2,5943;145,9032;;;1,8916;61,7482;104,222
KJV0508;94372,3;;8,4683;497,32;30533,9;47,7284;18,1399;;Peru;27,4642;6,5393;4,432;1,0488;;54234;6,5611;;Vaughn, Kevin;20476,11;21,9501;;;;;0,3372;pottery;932,103;17048,59;21,8926;0;1;early;Autre;Early Nasca (A.D. 200 - 400);96,4433;1,3791;22,0857;TB-1, Marcaya;5,1508;;353,36;Ica Department;0,5061;0,6031;13,0202;4158,8613;2,1881;190,997;;;2,4074;64,0557;168,5092
KJV0509;92711,3;;7,3175;562,9;25412;49,9619;18,3135;;Peru;30,1769;6,7402;4,4354;1,0987;;56195,9;5,5962;;Vaughn, Kevin;22806,39;23,0965;;;;;0,3579;pottery;1054,949;17213,61;23,5725;0;1;early;Autre;Early Nasca (A.D. 200 - 400);102,0376;1,4952;20,9319;TB-1, Marcaya;5,197;;305,72;Ica Department;0,4717;0,6651;12,886;5586,5723;1,9118;220,5721;;;2,3014;77,1402;143,5285
KJV0510;91041,3;;9,5417;450,1;27326,2;49,1882;16,6109;;Peru;27,407;6,5438;3,5161;1,0578;;53654,7;6,6079;;Vaughn, Kevin;20657,96;22,1957;;;;;0,3531;pottery;889,321;17146,73;17,6501;0;1;early;Autre;Early Nasca (A.D. 200 - 400);91,8676;1,3779;20,6417;TB-1, Marcaya;4,8983;;270,6;Ica Department;0,444;0,6725;12,8005;5870,7647;2,415;191,2849;;;2,1218;72,2895;174,7808
KJV0511;87320,4;;10,1213;449,82;24608,8;48,5164;19,2669;;Peru;30,1015;6,3378;4,1698;1,1442;;59044,4;6,9606;;Vaughn, Kevin;22873,95;24,0633;;;;;0,4001;pottery;1073,621;17217,12;28,0055;0;1;early;Autre;Early Nasca (A.D. 200 - 400);94,2245;1,4073;22,4824;TB-1, Marcaya;5,5454;;346,5;Ica Department;0,5649;0,7511;13,3778;5790,2905;2,5197;237,8544;;;2,3809;78,3145;221,464
KJV0512;92513;;11,0972;562,92;26542,3;48,3097;19,2856;;Peru;32,3525;6,6025;4,5023;1,1558;;60067,7;6,6562;;Vaughn, Kevin;24986,97;23,9325;;;;;0,3794;pottery;1134,343;17411,37;20,883;0;1;early;Autre;Early Nasca (A.D. 200 - 400);98,4806;1,4405;22,3588;TB-1, Marcaya;5,5488;;271,68;Ica Department;0,6576;0,7785;13,8501;5512,5781;2,5016;253,2862;;;2,2741;95,1214;165,5514
KJV0513;102287,4;;21,006;656,25;14577,9;65,2413;12,295;;Peru;14,0232;9,5683;5,6665;1,5136;;50369,4;6,3462;;Vaughn, Kevin;27554,72;33,2601;;;;;0,509;pottery;568,173;12816,59;35,4985;0;1;early;Autre;Early Nasca (A.D. 200 - 400);125,315;2,2231;22,134;TB-1, Marcaya;7,9976;;210,72;Ica Department;0,7129;0,976;25,1693;5294,48;6,3232;168,9656;;;2,962;75,7609;162,9817
KJV0514;94879,8;;8,6885;412,4;26507;47,6155;20,1855;;Peru;29,5168;6,2222;4,2434;1,0798;;58944,5;6,1496;;Vaughn, Kevin;20086,98;22,0229;;;;;0,3429;pottery;1113,485;17760,88;21,4031;0;1;early;Autre;Early Nasca (A.D. 200 - 400);94,9597;1,4993;22,3683;TB-1, Marcaya;5,2042;;330,55;Ica Department;0,4857;0,6319;14,0277;6682,002;2,3672;239,1727;;;2,2811;62,0788;125,3118
KJV0515;90997;;9,683;533,97;27772,9;47,8424;20,1228;;Peru;29,5977;7,1167;3,0526;1,0796;;58115,4;6,7504;;Vaughn, Kevin;21342,23;20,8524;;;;;0,3401;pottery;1137,569;18285,02;21,5317;0;1;early;Autre;Early Nasca (A.D. 200 - 400);96,7938;1,5057;22,4259;TB-1, Marcaya;4,9998;;297,21;Ica Department;0,53;0,6201;13,7556;5353,4546;2,3404;204,9565;;;2,546;65,2498;126,8154
KJV0516;91543,7;;10,8104;633,44;26729,8;48,36;17,6863;;Peru;31,8883;6,8214;4,4283;1,1383;;54806,9;6,8836;;Vaughn, Kevin;22443,89;25,2125;;;;;0,3928;pottery;990,306;16816,78;25,6442;0;1;early;Autre;Early Nasca (A.D. 200 - 400);101,2338;1,442;20,5665;TB-1, Marcaya;5,6918;;310,15;Ica Department;0,6058;0,7335;14,4602;5674,4736;2,708;218,7802;;;2,3435;82,4273;144,589
KJV0517;92349,6;;9,6595;641,84;22758,6;42,8754;12,7457;;Peru;19,0382;6,6867;3,0591;0,8038;;40154,7;6,1538;;Vaughn, Kevin;24090,88;19,9461;;;;;0,2878;pottery;848,714;17068,37;16,739;0;1;early;Autre;Early Nasca (A.D. 200 - 400);84,1744;0,8282;16,607;TB-1, Marcaya;3,792;;243,43;Ica Department;0,4506;0,4626;12,1157;3881,2351;0,9976;162,5886;;;2,0771;63,1793;161,624
KJV0518;86717,9;;11,8479;652,68;17494;45,8275;11,7467;;Peru;17,9472;6,3996;3,8371;1,032;;34535,7;5,2979;;Vaughn, Kevin;25499,62;24,5753;;;;;0,356;pottery;788,369;16382,02;24,0838;0;1;early;Autre;Early Nasca (A.D. 200 - 400);106,84;2,6237;13,0188;TB-1, Marcaya;5,2256;;236,59;Ica Department;0,4502;0,6305;20,4143;3887,1289;2,5507;110,911;;;1,9898;42,6845;105,0609
KJV0519;100129,7;;14,4389;844,57;20468,7;58,9388;11,2161;;Peru;11,081;10,322;2,4854;1,1043;;35105,3;8,6828;;Vaughn, Kevin;20479,39;27,2699;;;;;0,2859;pottery;961,839;19821,97;20,4491;0;1;early;Autre;Early Nasca (A.D. 200 - 400);97,3975;1,1396;8,2509;TB-1, Marcaya;3,9266;;429,69;Ica Department;1,0323;0,4677;12,3693;3435,7422;3,6864;93,2784;;;1,6728;58,7638;224,9034
KJV0520;95464,9;;12,9632;611,95;18803,6;56,628;10,3623;;Peru;11,1292;6,4247;2,0718;0,9589;;32493,2;6,5429;;Vaughn, Kevin;21664,64;24,0911;;;;;0,2698;pottery;974,931;20713,08;19,8592;0;1;early;Autre;Early Nasca (A.D. 200 - 400);93,956;1,07;7,8002;TB-1, Marcaya;3,3678;;374,74;Ica Department;0,9615;0,4715;11,9335;3357,6365;2,3533;74,3836;;;1,5656;65,368;156,9131
KJV0521;92932,5;;9,5692;552,51;24133,9;49,0708;17,7474;;Peru;28,5607;6,9186;4,2735;1,1369;;52477,6;6,7509;;Vaughn, Kevin;26662,21;25,2278;;;;;0,3761;pottery;1063,176;16597,48;25,9056;0;1;early;Autre;Early Nasca (A.D. 200 - 400);103,1177;1,4895;20,2092;TB-1, Marcaya;5,6569;;326,52;Ica Department;0,5128;0,6922;12,8804;5566,9053;2,3354;202,9262;;;2,3638;97,3332;140,1717
KJV0522;94545,9;;9,4524;495,71;25826,5;50,2474;19,7046;;Peru;28,9424;6,7233;4,4863;1,1966;;58325,3;6,412;;Vaughn, Kevin;27204,63;24,2204;;;;;0,3823;pottery;1050,127;17326,31;24,8212;0;1;early;Autre;Early Nasca (A.D. 200 - 400);90,7528;1,6155;23,6218;TB-1, Marcaya;5,5594;;259,32;Ica Department;0,5152;0,766;14,1028;5422,0205;3,0106;191,6084;;;2,8356;76,8118;104,0182
KJV0523;80910,4;;7,0573;469,63;19286,7;55,7825;10,8038;;Peru;24,8764;5,927;3,9307;0,9981;;38150,3;5,2033;;Vaughn, Kevin;18653,12;27,3925;;;;;0,3498;pottery;579,29;17466,63;23,9141;0;1;early;Autre;Early Nasca (A.D. 200 - 400);93,4582;1,3315;13,2985;TB-1, Marcaya;4,7642;;254,35;Ica Department;0,6688;0,5971;13,692;3507,1401;2,9461;121,0331;;;2,1142;48,7403;125,9851
KJV0524;86812,9;;7,1185;475,62;28907,2;46,7775;18,8313;;Peru;30,1068;6,1375;4,0798;1,1143;;58004,2;6,1764;;Vaughn, Kevin;22836,78;24,1187;;;;;0,3621;pottery;1069,161;17382,43;23,6717;0;1;early;Autre;Early Nasca (A.D. 200 - 400);92,778;1,3895;21,3018;TB-1, Marcaya;5,3133;;308,53;Ica Department;0,5363;0,748;13,7844;5788,8345;2,3167;243,038;;;2,3372;75,8674;165,169
KJV0525;89532,8;;12,2207;803,7;17178;55,34;11,2117;;Peru;19,2777;7,2579;4,5915;1,2569;;35280;5,085;;Vaughn, Kevin;30523,84;30,2472;;;;;0,4036;pottery;905,979;13904,8;31,5111;0;1;early;Autre;Early Nasca (A.D. 200 - 400);128,8695;3,0796;14,5251;TB-1, Marcaya;6,4714;;229,56;Ica Department;0,5235;0,8389;29,1676;2900,5339;2,719;107,2935;;;2,6737;57,7576;111,6392
